CustomerID,AccountAgeMonths,LastPurchaseDays,TotalOrders,TotalSpend,AvgOrderValue,AppLogins30d,WishlistItems,CartAbandonments,DiscountUsage,GeneratedAt,Recency,Frequency,Monetary,EngagementScore,Segment,ChurnRisk,CLV,RecommendedAction,ProcessedAt
C01217,16,123,6,12060,2010,0,28,5,Medium,2026-04-08 09:14:01,123,6,12060,7.6000000000000005,1,Medium,72360,VIP Treatment,2026-04-09 12:57:04
C01218,57,49,14,17934,1281,5,9,2,Medium,2026-04-08 09:14:01,49,14,17934,7.0,0,Medium,251076,VIP Treatment,2026-04-09 12:57:04
C01219,17,19,13,44980,3460,7,9,3,High,2026-04-08 09:14:01,19,13,44980,7.4,0,Low,584740,VIP Treatment,2026-04-09 12:57:04
C01220,21,27,32,51592,1612,3,9,3,Low,2026-04-08 09:14:01,27,32,51592,5.800000000000001,0,Low,1650944,VIP Treatment,2026-04-09 12:57:04
C01221,21,20,17,15140,890,10,3,2,High,2026-04-08 09:15:01,20,17,15140,7.8,0,Low,257380,VIP Treatment,2026-04-09 12:57:04
C01222,29,28,8,14409,1801,10,3,0,Medium,2026-04-08 09:15:01,28,8,14409,8.6,0,Low,115272,VIP Treatment,2026-04-09 12:57:04
C01223,33,18,25,44889,1795,4,5,0,Medium,2026-04-08 09:15:01,18,25,44889,6.6,0,Low,1122225,VIP Treatment,2026-04-09 12:57:04
C01224,17,7,5,8950,1790,21,28,3,Medium,2026-04-08 09:15:01,7,5,8950,16.8,0,Low,44750,Regular Engagement,2026-04-09 12:57:04
C01225,2,8,8,9085,1135,10,6,2,Low,2026-04-08 09:15:01,8,8,9085,8.4,0,Low,72680,VIP Treatment,2026-04-09 12:57:04
C01226,43,9,12,36025,3002,11,7,2,Low,2026-04-08 09:15:01,9,12,36025,9.0,0,Low,432300,VIP Treatment,2026-04-09 12:57:04
C01227,24,23,20,27230,1361,5,25,2,Low,2026-04-08 09:15:01,23,20,27230,10.2,0,Low,544600,VIP Treatment,2026-04-09 12:57:04
C01228,15,7,14,36558,2611,16,8,0,High,2026-04-08 09:15:01,7,14,36558,12.0,0,Low,511812,VIP Treatment,2026-04-09 12:57:04
C01229,16,11,25,51287,2051,12,5,4,High,2026-04-08 09:15:01,11,25,51287,8.200000000000001,0,Low,1282175,VIP Treatment,2026-04-09 12:57:04
C01230,9,58,6,12455,2075,10,13,0,Medium,2026-04-08 09:15:01,58,6,12455,10.6,0,Medium,74730,VIP Treatment,2026-04-09 12:57:04
C01231,44,4,41,117193,2858,10,20,1,Low,2026-04-08 09:16:01,4,41,117193,11.6,2,Low,4804913,Loyalty Program,2026-04-09 12:57:04
C01232,28,3,5,11915,2383,16,12,2,High,2026-04-08 09:16:01,3,5,11915,12.0,0,Low,59575,VIP Treatment,2026-04-09 12:57:04
C01233,59,7,73,112865,1546,17,27,4,Low,2026-04-08 09:16:01,7,73,112865,14.600000000000001,2,Low,8239145,Loyalty Program,2026-04-09 12:57:04
C01234,8,116,6,12676,2112,2,4,9,High,2026-04-08 09:16:01,116,6,12676,2.0,1,Medium,76056,VIP Treatment,2026-04-09 12:57:04
C01235,36,13,6,21028,3504,16,0,4,Low,2026-04-08 09:16:01,13,6,21028,8.8,0,Low,126168,VIP Treatment,2026-04-09 12:57:04
C01236,54,2,52,158546,3048,12,21,2,Low,2026-04-08 09:16:01,2,52,158546,12.2,2,Low,8244392,Loyalty Program,2026-04-09 12:57:04
C01237,45,3,38,92179,2425,24,21,1,High,2026-04-08 09:16:01,3,38,92179,17.400000000000002,2,Low,3502802,Loyalty Program,2026-04-09 12:57:04
C01238,31,67,12,13372,1114,2,3,9,High,2026-04-08 09:16:01,67,12,13372,1.8000000000000003,0,Medium,160464,VIP Treatment,2026-04-09 12:57:04
C01239,21,50,17,20437,1202,8,7,4,Low,2026-04-08 09:16:01,50,17,20437,7.000000000000001,0,Medium,347429,VIP Treatment,2026-04-09 12:57:04
C01240,10,196,18,31742,1763,0,20,8,High,2026-04-08 09:16:01,196,18,31742,4.8,1,Medium,571356,VIP Treatment,2026-04-09 12:57:04
C01241,22,10,18,32011,1778,10,26,4,High,2026-04-08 09:17:01,10,18,32011,11.6,0,Low,576198,VIP Treatment,2026-04-09 12:57:04
C01242,30,234,34,73375,2158,0,14,6,Medium,2026-04-08 09:17:01,234,34,73375,4.4,1,Medium,2494750,VIP Treatment,2026-04-09 12:57:04
C01243,49,176,15,39203,2613,4,15,6,Low,2026-04-08 09:17:01,176,15,39203,6.199999999999999,1,Medium,588045,VIP Treatment,2026-04-09 12:57:04
C01244,43,7,15,40449,2696,19,20,2,Medium,2026-04-08 09:17:01,7,15,40449,14.8,0,Low,606735,VIP Treatment,2026-04-09 12:57:04
C01245,6,44,5,10805,2161,10,26,1,High,2026-04-08 09:17:01,44,5,10805,12.799999999999999,0,Medium,54025,VIP Treatment,2026-04-09 12:57:04
C01246,1,26,7,23053,3293,8,13,3,Low,2026-04-08 09:17:01,26,7,23053,8.600000000000001,0,Low,161371,VIP Treatment,2026-04-09 12:57:04
C01247,52,14,45,63997,1422,18,17,2,Medium,2026-04-08 09:17:01,14,45,63997,13.8,2,Low,2879865,Loyalty Program,2026-04-09 12:57:04
C01248,39,55,39,68563,1758,7,3,2,Low,2026-04-08 09:17:01,55,39,68563,6.6000000000000005,2,Medium,2673957,Loyalty Program,2026-04-09 12:57:04
C01249,51,4,9,13479,1497,11,26,3,Low,2026-04-08 09:17:01,4,9,13479,12.400000000000002,0,Low,121311,VIP Treatment,2026-04-09 12:57:04
C01250,56,6,25,44521,1780,17,28,0,Medium,2026-04-08 09:17:01,6,25,44521,16.400000000000002,0,Low,1113025,VIP Treatment,2026-04-09 12:57:04
C01251,27,12,20,45648,2282,16,6,2,Low,2026-04-08 09:18:01,12,20,45648,10.8,0,Low,912960,VIP Treatment,2026-04-09 12:57:04
C01252,29,12,14,47254,3375,11,15,3,Medium,2026-04-08 09:18:01,12,14,47254,10.200000000000001,0,Low,661556,VIP Treatment,2026-04-09 12:57:04
C01253,50,12,44,138091,3138,15,17,1,Low,2026-04-08 09:18:01,12,44,138091,13.0,2,Low,6076004,Loyalty Program,2026-04-09 12:57:04
C01254,50,196,55,187430,3407,2,4,7,Medium,2026-04-08 09:18:01,196,55,187430,2.8000000000000003,2,Medium,10308650,Loyalty Program,2026-04-09 12:57:04
C01255,56,139,93,98777,1062,2,22,9,Low,2026-04-08 09:18:01,139,93,98777,5.6000000000000005,2,Medium,9186261,Loyalty Program,2026-04-09 12:57:04
C01256,36,9,27,61618,2282,10,29,2,High,2026-04-08 09:18:01,9,27,61618,13.0,0,Low,1663686,VIP Treatment,2026-04-09 12:57:04
C01257,10,192,12,35430,2952,4,18,5,Medium,2026-04-08 09:18:01,192,12,35430,7.2,1,Medium,425160,VIP Treatment,2026-04-09 12:57:04
C01258,35,22,31,39632,1278,8,19,0,Medium,2026-04-08 09:18:01,22,31,39632,11.0,0,Low,1228592,VIP Treatment,2026-04-09 12:57:04
C01259,59,55,27,50434,1867,3,19,0,High,2026-04-08 09:18:01,55,27,50434,9.0,0,Medium,1361718,VIP Treatment,2026-04-09 12:57:04
C01260,8,10,4,10156,2539,20,0,3,Low,2026-04-08 09:18:01,10,4,10156,10.8,0,Low,40624,Regular Engagement,2026-04-09 12:57:04
C01261,18,52,10,32954,3295,8,22,0,Medium,2026-04-08 09:19:01,52,10,32954,11.600000000000001,0,Medium,329540,VIP Treatment,2026-04-09 12:57:04
C01262,28,207,9,21218,2357,3,23,7,Low,2026-04-08 09:19:01,207,9,21218,7.000000000000001,1,Medium,190962,VIP Treatment,2026-04-09 12:57:04
C01263,13,5,19,59579,3135,19,28,4,Low,2026-04-08 09:19:01,5,19,59579,15.600000000000001,0,Low,1132001,VIP Treatment,2026-04-09 12:57:04
C01264,18,11,4,8619,2154,11,14,0,High,2026-04-08 09:19:01,11,4,8619,11.200000000000001,0,Low,34476,Regular Engagement,2026-04-09 12:57:04
C01265,27,46,21,39999,1904,7,25,1,Low,2026-04-08 09:19:01,46,21,39999,11.4,0,Medium,839979,VIP Treatment,2026-04-09 12:57:04
C01266,53,13,27,47686,1766,18,2,3,High,2026-04-08 09:19:01,13,27,47686,10.4,0,Low,1287522,VIP Treatment,2026-04-09 12:57:04
C01267,58,237,36,64531,1792,0,20,3,High,2026-04-08 09:19:01,237,36,64531,6.800000000000001,1,Medium,2323116,VIP Treatment,2026-04-09 12:57:04
C01268,14,4,13,39772,3059,13,3,0,High,2026-04-08 09:19:01,4,13,39772,9.8,0,Low,517036,VIP Treatment,2026-04-09 12:57:04
C01269,15,45,9,11289,1254,9,21,2,Low,2026-04-08 09:19:01,45,9,11289,11.0,0,Medium,101601,VIP Treatment,2026-04-09 12:57:04
C01270,17,26,16,24531,1533,3,14,4,Low,2026-04-08 09:19:01,26,16,24531,6.4,0,Low,392496,VIP Treatment,2026-04-09 12:57:04
C01271,11,27,5,8188,1637,3,3,4,Medium,2026-04-08 09:20:01,27,5,8188,4.200000000000001,0,Low,40940,Regular Engagement,2026-04-09 12:57:04
C01272,48,10,20,32996,1649,22,17,2,High,2026-04-08 09:20:01,10,20,32996,15.400000000000002,0,Low,659920,VIP Treatment,2026-04-09 12:57:04
C01273,18,23,31,91920,2965,6,9,2,Low,2026-04-08 09:20:01,23,31,91920,7.4,2,Low,2849520,Loyalty Program,2026-04-09 12:57:04
C01274,23,7,16,41758,2609,14,5,1,Medium,2026-04-08 09:20:01,7,16,41758,10.200000000000001,0,Low,668128,VIP Treatment,2026-04-09 12:57:04
C01275,17,10,10,17757,1775,23,5,2,High,2026-04-08 09:20:01,10,10,17757,13.400000000000002,0,Low,177570,VIP Treatment,2026-04-09 12:57:04
C01276,33,219,28,70141,2505,0,29,5,Medium,2026-04-08 09:20:01,219,28,70141,7.800000000000001,1,Medium,1963948,VIP Treatment,2026-04-09 12:57:04
C01277,13,1,19,56806,2989,17,13,3,High,2026-04-08 09:20:01,1,19,56806,12.200000000000001,0,Low,1079314,VIP Treatment,2026-04-09 12:57:04
C01278,6,3,8,10350,1293,19,19,4,Low,2026-04-08 09:20:01,3,8,10350,13.8,0,Low,82800,VIP Treatment,2026-04-09 12:57:04
C01279,41,33,10,29351,2935,3,9,2,High,2026-04-08 09:20:01,33,10,29351,6.2,0,Medium,293510,VIP Treatment,2026-04-09 12:57:04
C01280,7,5,21,35615,1695,13,4,2,Medium,2026-04-08 09:20:01,5,21,35615,9.2,0,Low,747915,VIP Treatment,2026-04-09 12:57:04
C01281,15,10,32,47673,1489,24,12,4,Medium,2026-04-08 09:21:02,10,32,47673,14.400000000000002,0,Low,1525536,VIP Treatment,2026-04-09 12:57:04
C01282,19,54,31,67651,2182,5,2,4,Low,2026-04-08 09:21:02,54,31,67651,4.800000000000001,0,Medium,2097181,VIP Treatment,2026-04-09 12:57:04
C01283,5,225,6,5230,871,1,1,9,Medium,2026-04-08 09:21:02,225,6,5230,1.0,1,Medium,31380,Regular Engagement,2026-04-09 12:57:04
C01284,3,9,7,16021,2288,23,18,4,Medium,2026-04-08 09:21:02,9,7,16021,15.200000000000001,0,Low,112147,VIP Treatment,2026-04-09 12:57:04
C01285,30,11,6,16357,2726,22,10,1,Low,2026-04-08 09:21:02,11,6,16357,14.4,0,Low,98142,VIP Treatment,2026-04-09 12:57:04
C01286,12,56,12,35922,2993,6,4,2,Medium,2026-04-08 09:21:02,56,12,35922,6.4,0,Medium,431064,VIP Treatment,2026-04-09 12:57:04
C01287,7,13,12,40580,3381,15,7,3,Low,2026-04-08 09:21:02,13,12,40580,10.200000000000001,0,Low,486960,VIP Treatment,2026-04-09 12:57:04
C01288,11,31,6,8605,1434,5,13,0,Medium,2026-04-08 09:21:02,31,6,8605,8.6,0,Medium,51630,VIP Treatment,2026-04-09 12:57:04
C01289,27,5,11,36444,3313,22,26,2,High,2026-04-08 09:21:02,5,11,36444,17.2,0,Low,400884,VIP Treatment,2026-04-09 12:57:04
C01290,38,197,64,144275,2254,3,5,9,High,2026-04-08 09:21:02,197,64,144275,2.6,2,Medium,9233600,Loyalty Program,2026-04-09 12:57:04
C01291,9,4,17,35440,2084,15,4,4,Low,2026-04-08 09:22:01,4,17,35440,9.2,0,Low,602480,VIP Treatment,2026-04-09 12:57:04
C01292,21,8,16,33276,2079,14,15,2,High,2026-04-08 09:22:01,8,16,33276,11.8,0,Low,532416,VIP Treatment,2026-04-09 12:57:04
C01293,57,3,19,56462,2971,11,23,2,High,2026-04-08 09:22:01,3,19,56462,12.2,0,Low,1072778,VIP Treatment,2026-04-09 12:57:04
C01294,24,6,18,15221,845,23,5,1,Medium,2026-04-08 09:22:01,6,18,15221,13.8,0,Low,273978,VIP Treatment,2026-04-09 12:57:04
C01295,56,28,39,130160,3337,5,16,4,High,2026-04-08 09:22:01,28,39,130160,7.6000000000000005,2,Low,5076240,Loyalty Program,2026-04-09 12:57:04
C01296,22,99,78,169603,2174,1,28,8,Low,2026-04-08 09:22:01,99,78,169603,6.800000000000001,2,Medium,13229034,Loyalty Program,2026-04-09 12:57:04
C01297,21,207,6,6484,1080,3,9,9,Low,2026-04-08 09:22:01,207,6,6484,3.4,1,Medium,38904,Regular Engagement,2026-04-09 12:57:04
C01298,4,3,5,10022,2004,15,27,3,Medium,2026-04-08 09:22:01,3,5,10022,14.200000000000001,0,Low,50110,VIP Treatment,2026-04-09 12:57:04
C01299,4,7,6,10902,1817,14,2,1,High,2026-04-08 09:22:01,7,6,10902,9.600000000000001,0,Low,65412,VIP Treatment,2026-04-09 12:57:04
C01300,27,14,24,59396,2474,22,13,2,Medium,2026-04-08 09:22:01,14,24,59396,14.600000000000001,0,Low,1425504,VIP Treatment,2026-04-09 12:57:04
C01301,25,12,14,36512,2608,11,25,2,Low,2026-04-08 09:23:05,12,14,36512,12.600000000000001,0,Low,511168,VIP Treatment,2026-04-09 12:57:04
C01302,45,3,30,29179,972,15,17,2,Medium,2026-04-08 09:23:05,3,30,29179,12.600000000000001,0,Low,875370,VIP Treatment,2026-04-09 12:57:04
C01303,29,239,18,17968,998,3,6,4,Low,2026-04-08 09:23:05,239,18,17968,4.800000000000001,1,Medium,323424,VIP Treatment,2026-04-09 12:57:04
C01304,23,2,9,19368,2152,15,22,3,Medium,2026-04-08 09:23:05,2,9,19368,13.200000000000001,0,Low,174312,VIP Treatment,2026-04-09 12:57:04
C01305,19,4,17,45712,2688,22,19,2,High,2026-04-08 09:23:05,4,17,45712,15.8,0,Low,777104,VIP Treatment,2026-04-09 12:57:04
C01306,42,184,127,371230,2923,2,27,3,Medium,2026-04-08 09:23:05,184,127,371230,9.0,2,Medium,47146210,Loyalty Program,2026-04-09 12:57:04
C01307,3,213,9,8960,995,1,11,6,Low,2026-04-08 09:23:05,213,9,8960,4.2,1,Medium,80640,VIP Treatment,2026-04-09 12:57:04
C01308,22,59,10,27420,2742,9,3,0,Low,2026-04-08 09:23:05,59,10,27420,8.2,0,Medium,274200,VIP Treatment,2026-04-09 12:57:04
C01309,50,13,26,61537,2366,19,19,2,Low,2026-04-08 09:23:05,13,26,61537,14.600000000000001,0,Low,1599962,VIP Treatment,2026-04-09 12:57:04
C01310,22,12,7,12475,1782,21,0,4,Medium,2026-04-08 09:23:05,12,7,12475,10.8,0,Low,87325,VIP Treatment,2026-04-09 12:57:04
C01311,59,149,52,179676,3455,4,22,6,Medium,2026-04-08 09:24:02,149,52,179676,7.6,2,Medium,9343152,Loyalty Program,2026-04-09 12:57:04
C01312,2,35,6,20257,3376,8,25,3,Medium,2026-04-08 09:24:02,35,6,20257,11.0,0,Medium,121542,VIP Treatment,2026-04-09 12:57:04
C01313,39,4,11,18001,1636,19,3,3,Low,2026-04-08 09:24:02,4,11,18001,11.000000000000002,0,Low,198011,VIP Treatment,2026-04-09 12:57:04
C01314,5,11,12,13308,1109,13,17,0,Medium,2026-04-08 09:24:02,11,12,13308,12.600000000000001,0,Low,159696,VIP Treatment,2026-04-09 12:57:04
C01315,3,158,6,10566,1761,4,19,4,Low,2026-04-08 09:24:02,158,6,10566,7.800000000000001,1,Medium,63396,VIP Treatment,2026-04-09 12:57:04
C01316,35,57,18,61863,3436,3,12,0,Medium,2026-04-08 09:24:02,57,18,61863,7.6000000000000005,0,Medium,1113534,VIP Treatment,2026-04-09 12:57:04
C01317,29,26,9,26205,2911,7,3,0,Medium,2026-04-08 09:24:02,26,9,26205,7.4,0,Low,235845,VIP Treatment,2026-04-09 12:57:04
C01318,28,3,47,67790,1442,20,5,4,Low,2026-04-08 09:24:02,3,47,67790,11.4,2,Low,3186130,Loyalty Program,2026-04-09 12:57:04
C01319,33,12,22,39216,1782,13,13,1,Low,2026-04-08 09:24:02,12,22,39216,11.4,0,Low,862752,VIP Treatment,2026-04-09 12:57:04
C01320,17,46,8,8661,1082,10,29,4,Medium,2026-04-08 09:24:02,46,8,8661,12.200000000000001,0,Medium,69288,VIP Treatment,2026-04-09 12:57:04
C01321,43,7,10,28529,2852,13,7,2,High,2026-04-08 09:25:01,7,10,28529,9.8,0,Low,285290,VIP Treatment,2026-04-09 12:57:04
C01322,31,8,20,33640,1682,18,12,3,High,2026-04-08 09:25:01,8,20,33640,12.400000000000002,0,Low,672800,VIP Treatment,2026-04-09 12:57:04
C01323,14,18,3,10498,3499,4,29,2,Low,2026-04-08 09:25:01,18,3,10498,10.600000000000001,0,Low,31494,Regular Engagement,2026-04-09 12:57:04
C01324,35,52,40,84715,2117,3,20,0,Low,2026-04-08 09:25:01,52,40,84715,9.2,2,Medium,3388600,Loyalty Program,2026-04-09 12:57:04
C01325,16,10,8,9385,1173,23,16,2,Low,2026-04-08 09:25:01,10,8,9385,15.600000000000001,0,Low,75080,VIP Treatment,2026-04-09 12:57:04
C01326,57,39,49,46139,941,11,22,0,Low,2026-04-08 09:25:01,39,49,46139,12.8,2,Medium,2260811,Loyalty Program,2026-04-09 12:57:04
C01327,49,45,39,125196,3210,6,1,0,High,2026-04-08 09:25:01,45,39,125196,6.6000000000000005,2,Medium,4882644,Loyalty Program,2026-04-09 12:57:04
C01328,14,236,19,32557,1713,0,27,6,Low,2026-04-08 09:25:01,236,19,32557,7.0,1,Medium,618583,VIP Treatment,2026-04-09 12:57:04
C01329,58,3,81,132817,1639,17,4,0,High,2026-04-08 09:25:01,3,81,132817,11.600000000000001,2,Low,10758177,Loyalty Program,2026-04-09 12:57:04
C01330,24,14,21,68041,3240,19,25,0,High,2026-04-08 09:25:01,14,21,68041,16.6,0,Low,1428861,VIP Treatment,2026-04-09 12:57:04
C01331,34,51,36,116295,3230,11,9,1,High,2026-04-08 09:26:01,51,36,116295,9.8,2,Medium,4186620,Loyalty Program,2026-04-09 12:57:04
C01332,36,149,10,14697,1469,0,11,8,High,2026-04-08 09:26:01,149,10,14697,3.0,1,Medium,146970,VIP Treatment,2026-04-09 12:57:04
C01333,53,13,36,43811,1216,17,27,1,Medium,2026-04-08 09:26:01,13,36,43811,15.8,0,Low,1577196,VIP Treatment,2026-04-09 12:57:04
C01334,27,14,17,51381,3022,14,29,3,Low,2026-04-08 09:26:01,14,17,51381,14.200000000000003,0,Low,873477,VIP Treatment,2026-04-09 12:57:04
C01335,35,56,34,45481,1337,11,3,2,Medium,2026-04-08 09:26:01,56,34,45481,8.2,0,Medium,1546354,VIP Treatment,2026-04-09 12:57:04
C01336,12,12,21,24203,1152,16,0,0,Low,2026-04-08 09:26:01,12,21,24203,10.4,0,Low,508263,VIP Treatment,2026-04-09 12:57:04
C01337,5,11,10,16716,1671,17,26,0,High,2026-04-08 09:26:01,11,10,16716,16.0,0,Low,167160,VIP Treatment,2026-04-09 12:57:04
C01338,37,188,4,8705,2176,1,20,4,Medium,2026-04-08 09:26:01,188,4,8705,6.800000000000001,1,High,34820,Retention Campaign,2026-04-09 12:57:04
C01339,12,32,11,28498,2590,3,7,0,Low,2026-04-08 09:26:01,32,11,28498,6.6000000000000005,0,Medium,313478,VIP Treatment,2026-04-09 12:57:04
C01340,36,29,14,49486,3534,3,18,2,Low,2026-04-08 09:26:01,29,14,49486,8.0,0,Low,692804,VIP Treatment,2026-04-09 12:57:04
C01341,52,52,23,62110,2700,10,29,4,Medium,2026-04-08 09:27:01,52,23,62110,12.200000000000001,0,Medium,1428530,VIP Treatment,2026-04-09 12:57:04
C01342,25,22,29,32700,1127,3,26,2,Medium,2026-04-08 09:27:01,22,29,32700,9.600000000000001,0,Low,948300,VIP Treatment,2026-04-09 12:57:04
C01343,49,59,23,73226,3183,5,8,1,Low,2026-04-08 09:27:01,59,23,73226,7.2,0,Medium,1684198,VIP Treatment,2026-04-09 12:57:04
C01344,32,34,20,33236,1661,3,22,1,Low,2026-04-08 09:27:01,34,20,33236,9.200000000000001,0,Medium,664720,VIP Treatment,2026-04-09 12:57:04
C01345,58,9,10,32986,3298,14,0,3,Medium,2026-04-08 09:27:01,9,10,32986,8.4,0,Low,329860,VIP Treatment,2026-04-09 12:57:04
C01346,55,4,48,122773,2557,12,8,4,High,2026-04-08 09:27:01,4,48,122773,8.8,2,Low,5893104,Loyalty Program,2026-04-09 12:57:04
C01347,11,1,7,15651,2235,22,5,0,Low,2026-04-08 09:27:01,1,7,15651,13.8,0,Low,109557,VIP Treatment,2026-04-09 12:57:04
C01348,44,9,54,167161,3095,13,2,0,Medium,2026-04-08 09:27:01,9,54,167161,9.600000000000001,2,Low,9026694,Loyalty Program,2026-04-09 12:57:04
C01349,47,200,30,22971,765,1,24,7,Medium,2026-04-08 09:27:01,200,30,22971,6.400000000000001,1,Medium,689130,VIP Treatment,2026-04-09 12:57:04
C01350,13,39,9,16903,1878,9,17,0,High,2026-04-08 09:27:01,39,9,16903,11.0,0,Medium,152127,VIP Treatment,2026-04-09 12:57:04
C01351,23,4,19,37204,1958,22,17,2,Low,2026-04-08 09:28:02,4,19,37204,15.400000000000002,0,Low,706876,VIP Treatment,2026-04-09 12:57:04
C01352,48,44,78,175651,2251,10,6,1,High,2026-04-08 09:28:02,44,78,175651,8.8,2,Medium,13700778,Loyalty Program,2026-04-09 12:57:04
C01353,28,200,37,108576,2934,2,26,6,High,2026-04-08 09:28:02,200,37,108576,7.6,1,Medium,4017312,VIP Treatment,2026-04-09 12:57:04
C01354,46,2,48,68499,1427,23,18,2,Medium,2026-04-08 09:28:02,2,48,68499,16.0,2,Low,3287952,Loyalty Program,2026-04-09 12:57:04
C01355,21,26,22,65567,2980,4,10,0,Medium,2026-04-08 09:28:02,26,22,65567,7.6,0,Low,1442474,VIP Treatment,2026-04-09 12:57:04
C01356,3,53,7,9419,1345,6,14,4,Low,2026-04-08 09:28:02,53,7,9419,7.600000000000001,0,Medium,65933,VIP Treatment,2026-04-09 12:57:04
C01357,50,25,63,74596,1184,9,19,0,Medium,2026-04-08 09:28:02,25,63,74596,11.4,2,Low,4699548,Loyalty Program,2026-04-09 12:57:04
C01358,39,43,18,36851,2047,4,12,3,High,2026-04-08 09:28:02,43,18,36851,6.800000000000001,0,Medium,663318,VIP Treatment,2026-04-09 12:57:04
C01359,31,18,14,44923,3208,9,14,1,High,2026-04-08 09:28:02,18,14,44923,10.0,0,Low,628922,VIP Treatment,2026-04-09 12:57:04
C01360,19,27,9,8401,933,10,0,0,Medium,2026-04-08 09:28:02,27,9,8401,8.0,0,Low,75609,VIP Treatment,2026-04-09 12:57:04
C01361,13,17,9,16682,1853,4,16,4,Low,2026-04-08 09:29:01,17,9,16682,7.200000000000001,0,Low,150138,VIP Treatment,2026-04-09 12:57:04
C01362,22,36,26,41454,1594,3,25,2,High,2026-04-08 09:29:01,36,26,41454,9.4,0,Medium,1077804,VIP Treatment,2026-04-09 12:57:04
C01363,49,12,13,19667,1512,18,20,2,Low,2026-04-08 09:29:01,12,13,19667,14.399999999999999,0,Low,255671,VIP Treatment,2026-04-09 12:57:04
C01364,42,12,60,176944,2949,12,8,3,High,2026-04-08 09:29:01,12,60,176944,9.200000000000001,2,Low,10616640,Loyalty Program,2026-04-09 12:57:04
C01365,46,3,25,73747,2949,19,7,0,Low,2026-04-08 09:29:01,3,25,73747,13.0,0,Low,1843675,VIP Treatment,2026-04-09 12:57:04
C01366,11,12,7,20167,2881,19,3,0,Medium,2026-04-08 09:29:01,12,7,20167,12.200000000000001,0,Low,141169,VIP Treatment,2026-04-09 12:57:04
C01367,39,15,13,24850,1911,10,13,3,Medium,2026-04-08 09:29:01,15,13,24850,9.4,0,Low,323050,VIP Treatment,2026-04-09 12:57:04
C01368,49,10,74,230743,3118,21,14,0,Medium,2026-04-08 09:29:01,10,74,230743,15.200000000000001,2,Low,17074982,Loyalty Program,2026-04-09 12:57:04
C01369,36,43,12,37778,3148,4,10,4,Low,2026-04-08 09:29:01,43,12,37778,6.0,0,Medium,453336,VIP Treatment,2026-04-09 12:57:04
C01370,34,2,18,45239,2513,14,17,4,Low,2026-04-08 09:29:01,2,18,45239,11.4,0,Low,814302,VIP Treatment,2026-04-09 12:57:04
C01371,52,7,19,47905,2521,16,18,3,High,2026-04-08 09:30:01,7,19,47905,12.8,0,Low,910195,VIP Treatment,2026-04-09 12:57:04
C01372,7,21,11,13934,1266,7,23,3,Low,2026-04-08 09:30:01,21,11,13934,10.200000000000001,0,Low,153274,VIP Treatment,2026-04-09 12:57:04
C01373,39,11,19,46633,2454,21,6,0,Low,2026-04-08 09:30:01,11,19,46633,13.600000000000001,0,Low,886027,VIP Treatment,2026-04-09 12:57:04
C01374,54,177,32,37936,1185,3,27,9,High,2026-04-08 09:30:01,177,32,37936,7.000000000000001,1,Medium,1213952,VIP Treatment,2026-04-09 12:57:04
C01375,28,88,14,35445,2531,0,2,3,High,2026-04-08 09:30:01,88,14,35445,3.2,0,Medium,496230,VIP Treatment,2026-04-09 12:57:04
C01376,47,51,34,49117,1444,3,11,3,Medium,2026-04-08 09:30:01,51,34,49117,6.200000000000001,0,Medium,1669978,VIP Treatment,2026-04-09 12:57:04
C01377,59,56,23,29967,1302,6,21,0,High,2026-04-08 09:30:01,56,23,29967,10.600000000000001,0,Medium,689241,VIP Treatment,2026-04-09 12:57:04
C01378,30,8,28,51217,1829,23,7,0,Low,2026-04-08 09:30:01,8,28,51217,14.600000000000001,0,Low,1434076,VIP Treatment,2026-04-09 12:57:04
C01379,11,11,10,33208,3320,19,18,2,Medium,2026-04-08 09:30:01,11,10,33208,14.400000000000002,0,Low,332080,VIP Treatment,2026-04-09 12:57:04
C01380,16,1,10,15835,1583,20,22,2,High,2026-04-08 09:30:01,1,10,15835,15.600000000000001,0,Low,158350,VIP Treatment,2026-04-09 12:57:04
C01381,10,184,19,21840,1149,1,11,5,High,2026-04-08 09:31:01,184,19,21840,4.6,1,Medium,414960,VIP Treatment,2026-04-09 12:57:04
C01382,50,6,20,50003,2500,13,23,2,Medium,2026-04-08 09:31:01,6,20,50003,13.0,0,Low,1000060,VIP Treatment,2026-04-09 12:57:04
C01383,7,1,3,7143,2381,20,25,3,High,2026-04-08 09:31:01,1,3,7143,15.8,0,Low,21429,Regular Engagement,2026-04-09 12:57:04
C01384,10,18,8,7852,981,3,0,4,Low,2026-04-08 09:31:01,18,8,7852,3.6000000000000005,0,Low,62816,VIP Treatment,2026-04-09 12:57:04
C01385,49,12,34,72984,2146,12,1,3,High,2026-04-08 09:31:01,12,34,72984,7.800000000000001,0,Low,2481456,VIP Treatment,2026-04-09 12:57:04
C01386,20,3,16,34155,2134,13,27,0,Medium,2026-04-08 09:31:01,3,16,34155,14.600000000000001,0,Low,546480,VIP Treatment,2026-04-09 12:57:04
C01387,21,44,18,47173,2620,8,28,2,Low,2026-04-08 09:31:01,44,18,47173,12.0,0,Medium,849114,VIP Treatment,2026-04-09 12:57:04
